company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,arrival_delay_minutes,ground_time_ratio,ground_time_buffer,ground_time_pressure,ground_time_risk,aircraft_size_complexity,carrier_complexity,total_pax,lap_child_count,is_child,basic_economy_ind,is_stroller_user,load_factor,children_complexity,stroller_complexity,basic_economy_complexity,special_service_count,special_service_complexity,Hot Transfer,Origin,Transfer,total_bags,transfer_ratio,baggage_complexity,transfer_bag_complexity,historical_difficulty,difficulty_score,daily_rank,daily_flight_count,daily_percentile,difficulty_classification
UA,1710,2025-08-05,ORD,SMF,2025-08-05 19:59:00+00:00,2025-08-05 22:32:00+00:00,2025-08-05 21:52:00+00:00,2025-08-06 00:23:00+00:00,179,B737-MAX9,Mainline,324,454,56,113.0,111.0,5.785714285714286,268,0.1728395061728395,0,1.79,1.5,213,1,0.0,39,2,1.1899441340782122,0.004694835680751174,0.009389671361502348,0.18309859154929578,118,0.5539906103286385,4,25,78,78,1.0,0.36619718309859156,2.0,1.5,25.119945628235683,40.0,527,7.590132827324478,Difficult
UA,1946,2025-08-05,ORD,LGA,2025-08-05 15:00:00+00:00,2025-08-05 18:20:00+00:00,2025-08-05 16:01:00+00:00,2025-08-05 19:15:00+00:00,166,B737-800,Mainline,5,70,51,61.0,55.0,0.09803921568627451,-46,10.2,56,1.66,1.5,114,1,0.0,31,0,0.6867469879518072,0.008771929824561403,0.0,0.2719298245614035,57,0.5,0,55,12,12,1.0,0.10526315789473684,2.0,1.5,25.11207628694729,41.0,527,7.7798861480075905,Difficult
UA,2665,2025-08-05,ORD,IAH,2025-08-05 21:07:00+00:00,2025-08-05 23:57:00+00:00,2025-08-05 21:20:00+00:00,2025-08-06 00:01:00+00:00,179,B737-MAX9,Mainline,42,64,56,13.0,4.0,0.75,-14,1.3333333333333333,24,1.79,1.5,221,0,0.0,27,4,1.23463687150838,0.0,0.01809954751131222,0.12217194570135746,96,0.4343891402714932,7,30,70,70,1.0,0.3167420814479638,2.0,1.2,25.094943813163407,42.0,527,7.969639468690702,Difficult
UA,1660,2025-08-05,ORD,SFO,2025-08-05 16:50:00+00:00,2025-08-05 19:36:00+00:00,2025-08-05 16:48:00+00:00,2025-08-05 19:16:00+00:00,234,B757-300,Mainline,105,114,66,-2.0,-20.0,1.5909090909090908,39,0.6285714285714286,0,2.34,1.5,283,3,0.0,32,0,1.2094017094017093,0.01060070671378092,0.0,0.11307420494699646,74,0.26148409893992935,4,92,47,47,1.0,0.16607773851590105,2.0,1.0,25.08833263116077,43.0,527,8.159392789373813,Difficult
UA,660,2025-08-05,ORD,SAN,2025-08-05 09:05:00+00:00,2025-08-05 11:33:00+00:00,2025-08-05 08:58:00+00:00,2025-08-05 11:15:00+00:00,200,A321-2NX,Mainline,87,76,62,-7.0,-18.0,1.403225806451613,25,0.7126436781609194,0,2.0,1.5,252,4,0.0,29,2,1.26,0.015873015873015872,0.007936507936507936,0.11507936507936507,55,0.21825396825396826,4,68,48,48,1.0,0.19047619047619047,2.0,1.0,25.081176338900736,44.0,527,8.349146110056926,Difficult
UA,2059,2025-08-05,ORD,PDX,2025-08-05 19:55:00+00:00,2025-08-05 22:29:00+00:00,2025-08-05 20:19:00+00:00,2025-08-05 22:51:00+00:00,179,B737-MAX9,Mainline,321,347,56,24.0,22.0,5.732142857142857,265,0.17445482866043616,0,1.79,1.5,219,3,0.0,38,1,1.223463687150838,0.0136986301369863,0.0045662100456621,0.1735159817351598,72,0.3287671232876712,14,40,81,81,1.0,0.3698630136986301,2.0,1.5,25.035556019302685,45.0,527,8.538899430740038,Difficult
UA,695,2025-08-05,ORD,SJU,2025-08-05 18:03:00+00:00,2025-08-05 23:54:00+00:00,2025-08-05 18:31:00+00:00,2025-08-06 00:41:00+00:00,179,B737-MAX9,Mainline,63,125,56,28.0,47.0,1.125,7,0.8888888888888888,3,1.79,1.5,242,1,0.0,40,1,1.3519553072625698,0.004132231404958678,0.004132231404958678,0.1652892561983471,75,0.30991735537190085,26,59,67,67,1.0,0.2768595041322314,2.0,1.5,25.026323474505208,46.0,527,8.72865275142315,Difficult
UA,1363,2025-08-05,ORD,LAX,2025-08-05 12:54:00+00:00,2025-08-05 15:23:00+00:00,2025-08-05 13:06:00+00:00,2025-08-05 15:19:00+00:00,200,A321-2NX,Mainline,75,54,62,12.0,-4.0,1.2096774193548387,13,0.8266666666666667,0,2.0,1.5,241,4,0.0,14,4,1.205,0.016597510373443983,0.016597510373443983,0.058091286307053944,113,0.46887966804979253,7,109,36,36,1.0,0.14937759336099585,2.0,1.2,24.993041744269263,47.0,527,8.918406072106261,Difficult
UA,1983,2025-08-05,ORD,LAX,2025-08-05 16:50:00+00:00,2025-08-05 19:21:00+00:00,2025-08-05 18:29:00+00:00,2025-08-05 20:53:00+00:00,179,B737-900,Mainline,28,142,119,99.0,92.0,0.23529411764705882,-91,4.25,101,1.79,1.5,195,1,0.0,20,1,1.089385474860335,0.005128205128205128,0.005128205128205128,0.10256410256410256,88,0.4512820512820513,1,56,22,22,1.0,0.11282051282051282,2.0,1.5,24.981860787388932,48.0,527,9.108159392789373,Difficult
UA,2039,2025-08-05,ORD,MCO,2025-08-05 17:51:00+00:00,2025-08-05 21:47:00+00:00,2025-08-05 18:01:00+00:00,2025-08-05 21:59:00+00:00,200,A321-2NX,Mainline,74,83,62,10.0,12.0,1.1935483870967742,12,0.8378378378378378,0,2.0,1.5,266,1,0.0,14,5,1.33,0.0037593984962406013,0.018796992481203006,0.05263157894736842,94,0.3533834586466165,20,42,55,55,1.0,0.20676691729323307,2.0,1.2,24.85776296541753,49.0,527,9.297912713472485,Difficult
UA,2201,2025-08-05,ORD,MCO,2025-08-05 14:01:00+00:00,2025-08-05 18:00:00+00:00,2025-08-05 14:04:00+00:00,2025-08-05 17:45:00+00:00,179,B737-900,Mainline,67,93,56,3.0,-15.0,1.1964285714285714,11,0.835820895522388,0,1.79,1.5,252,1,0.0,21,4,1.4078212290502794,0.003968253968253968,0.015873015873015872,0.08333333333333333,101,0.4007936507936508,14,52,39,39,1.0,0.15476190476190477,2.0,1.2,24.850513709235074,50.0,527,9.487666034155598,Difficult
UA,1044,2025-08-05,ORD,LAX,2025-08-05 09:05:00+00:00,2025-08-05 11:40:00+00:00,2025-08-05 09:02:00+00:00,2025-08-05 11:33:00+00:00,234,B757-300,Mainline,200,228,72,-3.0,-7.0,2.7777777777777777,128,0.36,0,2.34,1.5,271,1,0.0,28,3,1.1581196581196582,0.0036900369003690036,0.01107011070110701,0.1033210332103321,74,0.2730627306273063,11,126,32,32,1.0,0.11808118081180811,2.0,1.0,24.81699530043452,51.0,527,9.67741935483871,Difficult
UA,2254,2025-08-05,ORD,PDX,2025-08-05 09:10:00+00:00,2025-08-05 11:43:00+00:00,2025-08-05 09:01:00+00:00,2025-08-05 11:30:00+00:00,200,A321-2NX,Mainline,720,732,62,-9.0,-13.0,11.612903225806452,658,0.08611111111111111,0,2.0,1.5,237,2,0.0,35,1,1.185,0.008438818565400843,0.004219409282700422,0.14767932489451477,71,0.29957805907172996,0,55,91,91,1.0,0.38396624472573837,2.0,1.0,24.772921362490308,52.0,527,9.867172675521822,Difficult
UA,2278,2025-08-05,ORD,SEA,2025-08-05 16:15:00+00:00,2025-08-05 18:58:00+00:00,2025-08-05 16:12:00+00:00,2025-08-05 18:38:00+00:00,200,A321-2NX,Mainline,80,110,62,-3.0,-20.0,1.2903225806451613,18,0.775,0,2.0,1.5,237,0,0.0,27,2,1.185,0.0,0.008438818565400843,0.11392405063291139,164,0.6919831223628692,4,64,68,68,1.0,0.2869198312236287,2.0,1.0,24.746107732374462,53.0,527,10.056925996204933,Difficult
UA,2179,2025-08-05,ORD,SFO,2025-08-05 18:20:00+00:00,2025-08-05 21:09:00+00:00,2025-08-05 18:19:00+00:00,2025-08-05 20:45:00+00:00,234,B757-300,Mainline,300,250,66,-1.0,-24.0,4.545454545454546,234,0.21999999999999997,0,2.34,1.5,259,2,0.0,34,0,1.106837606837607,0.007722007722007722,0.0,0.13127413127413126,104,0.4015444015444015,0,125,32,32,1.0,0.12355212355212356,2.0,1.0,24.69104778362578,54.0,527,10.246679316888045,Difficult
UA,1124,2025-08-05,ORD,IAH,2025-08-05 16:07:00+00:00,2025-08-05 19:05:00+00:00,2025-08-05 16:29:00+00:00,2025-08-05 19:28:00+00:00,179,B737-900,Mainline,24,65,56,22.0,23.0,0.42857142857142855,-32,2.3333333333333335,42,1.79,1.5,213,1,0.0,3,4,1.1899441340782122,0.004694835680751174,0.018779342723004695,0.014084507042253521,103,0.4835680751173709,0,46,115,115,1.0,0.539906103286385,2.0,1.5,24.676927297100764,55.0,527,10.436432637571158,Difficult
UA,1377,2025-08-05,ORD,MYR,2025-08-05 11:20:00+00:00,2025-08-05 14:35:00+00:00,2025-08-05 11:14:00+00:00,2025-08-05 14:31:00+00:00,126,B737-700,Mainline,111,84,43,-6.0,-4.0,2.5813953488372094,68,0.38738738738738737,0,1.26,1.5,179,2,0.0,26,4,1.4206349206349207,0.0111731843575419,0.0223463687150838,0.1452513966480447,69,0.3854748603351955,0,56,10,10,1.0,0.055865921787709494,2.0,1.0,24.58545651150163,56.0,527,10.62618595825427,Difficult
UA,2361,2025-08-05,ORD,LAX,2025-08-05 07:10:00+00:00,2025-08-05 09:40:00+00:00,2025-08-05 07:56:00+00:00,2025-08-05 09:49:00+00:00,234,B757-300,Mainline,662,697,66,46.0,9.0,10.030303030303031,596,0.09969788519637461,0,2.34,1.5,262,1,0.0,41,1,1.1196581196581197,0.003816793893129771,0.003816793893129771,0.15648854961832062,46,0.17557251908396945,10,134,13,13,1.0,0.04961832061068702,2.0,1.5,24.54010401971882,57.0,527,10.815939278937382,Difficult
UA,576,2025-08-05,ORD,LAX,2025-08-05 15:35:00+00:00,2025-08-05 18:06:00+00:00,2025-08-05 15:53:00+00:00,2025-08-05 18:14:00+00:00,200,A321-2NX,Mainline,175,47,62,18.0,8.0,2.8225806451612905,113,0.35428571428571426,0,2.0,1.5,247,2,0.0,26,2,1.235,0.008097165991902834,0.008097165991902834,0.10526315789473684,102,0.41295546558704455,35,83,31,31,1.0,0.12550607287449392,2.0,1.5,24.523395376965006,58.0,527,11.005692599620494,Difficult
UA,2683,2025-08-05,ORD,SAN,2025-08-05 14:06:00+00:00,2025-08-05 16:28:00+00:00,2025-08-05 14:02:00+00:00,2025-08-05 16:14:00+00:00,166,B737-800,Mainline,63,72,51,-4.0,-14.0,1.2352941176470589,12,0.8095238095238095,0,1.66,1.5,229,1,0.0,15,6,1.3795180722891567,0.004366812227074236,0.026200873362445413,0.06550218340611354,69,0.30131004366812225,3,87,35,35,1.0,0.15283842794759825,2.0,1.0,24.507033302979224,59.0,527,11.195445920303605,Difficult
UA,312,2025-08-05,ORD,CHS,2025-08-05 18:15:00+00:00,2025-08-05 21:33:00+00:00,2025-08-05 18:15:00+00:00,2025-08-05 21:37:00+00:00,150,A320-200,Mainline,65,55,46,0.0,4.0,1.4130434782608696,19,0.7076923076923076,0,1.5,1.5,196,2,0.0,21,5,1.3066666666666666,0.01020408163265306,0.025510204081632654,0.10714285714285714,34,0.17346938775510204,0,35,64,64,1.0,0.32653061224489793,2.0,1.0,24.4996510308206,60.0,527,11.385199240986717,Difficult
UA,1775,2025-08-05,ORD,FLL,2025-08-05 10:45:00+00:00,2025-08-05 15:03:00+00:00,2025-08-05 10:41:00+00:00,2025-08-05 15:20:00+00:00,179,B737-MAX9,Mainline,89,84,62,-4.0,17.0,1.435483870967742,27,0.696629213483146,0,1.79,1.5,247,0,0.0,23,5,1.3798882681564246,0.0,0.020242914979757085,0.0931174089068826,69,0.2793522267206478,2,66,17,17,1.0,0.06882591093117409,2.0,1.0,24.46514766104066,61.0,527,11.57495256166983,Difficult
UA,602,2025-08-05,ORD,PHX,2025-08-05 20:05:00+00:00,2025-08-05 21:55:00+00:00,2025-08-05 20:09:00+00:00,2025-08-05 21:49:00+00:00,179,B737-900,Mainline,85,74,56,4.0,-6.0,1.5178571428571428,29,0.6588235294117647,0,1.79,1.5,216,2,0.0,27,3,1.2067039106145252,0.009259259259259259,0.013888888888888888,0.125,58,0.26851851851851855,0,55,58,58,1.0,0.26851851851851855,2.0,1.2,24.42087804042268,62.0,527,11.76470588235294,Difficult
UA,2211,2025-08-05,ORD,SEA,2025-08-05 19:59:00+00:00,2025-08-05 22:42:00+00:00,2025-08-05 20:00:00+00:00,2025-08-05 22:57:00+00:00,166,B737-MAX8,Mainline,64,52,51,1.0,15.0,1.2549019607843137,13,0.796875,0,1.66,1.5,208,2,0.0,26,2,1.2530120481927711,0.009615384615384616,0.009615384615384616,0.125,87,0.4182692307692308,1,44,66,66,1.0,0.3173076923076923,2.0,1.2,24.39796806216807,63.0,527,11.954459203036052,Difficult
UA,503,2025-08-05,ORD,DEN,2025-08-05 14:35:00+00:00,2025-08-05 16:27:00+00:00,2025-08-05 14:33:00+00:00,2025-08-05 16:11:00+00:00,234,B757-300,Mainline,294,124,66,-2.0,-16.0,4.454545454545454,228,0.22448979591836737,0,2.34,1.5,250,2,0.0,9,3,1.0683760683760684,0.008,0.012,0.036,108,0.432,2,81,85,85,1.0,0.34,2.0,1.0,24.381244070435375,64.0,527,12.144212523719165,Difficult
UA,2113,2025-08-05,ORD,FSD,2025-08-05 20:08:00+00:00,2025-08-05 22:00:00+00:00,2025-08-05 21:07:00+00:00,2025-08-05 22:34:00+00:00,179,B737-900,Mainline,13,54,56,59.0,34.0,0.23214285714285715,-43,4.3076923076923075,53,1.79,1.5,190,0,0.0,22,0,1.0614525139664805,0.0,0.0,0.11578947368421053,103,0.5421052631578948,6,7,74,74,1.0,0.3894736842105263,2.0,1.5,24.314790751020514,65.0,527,12.333965844402277,Difficult
UA,1168,2025-08-05,ORD,SFO,2025-08-05 15:54:00+00:00,2025-08-05 18:44:00+00:00,2025-08-05 16:01:00+00:00,2025-08-05 18:34:00+00:00,200,A321-2NX,Mainline,72,106,62,7.0,-10.0,1.1612903225806452,10,0.861111111111111,0,2.0,1.5,245,2,0.0,18,2,1.225,0.00816326530612245,0.00816326530612245,0.07346938775510205,58,0.23673469387755103,6,70,99,99,1.0,0.40408163265306124,2.0,1.2,24.31288040099528,66.0,527,12.523719165085389,Difficult
UA,1842,2025-08-05,ORD,SAN,2025-08-05 20:20:00+00:00,2025-08-05 22:44:00+00:00,2025-08-05 20:16:00+00:00,2025-08-05 22:39:00+00:00,200,A321-2NX,Mainline,85,101,62,-4.0,-5.0,1.3709677419354838,23,0.7294117647058824,0,2.0,1.5,236,1,0.0,31,1,1.18,0.00423728813559322,0.00423728813559322,0.13135593220338984,61,0.2584745762711864,0,54,80,80,1.0,0.3389830508474576,2.0,1.0,24.261072234522047,67.0,527,12.7134724857685,Difficult
UA,2280,2025-08-05,ORD,MCO,2025-08-05 07:10:00+00:00,2025-08-05 11:04:00+00:00,2025-08-05 07:02:00+00:00,2025-08-05 10:51:00+00:00,200,A321-2NX,Mainline,105,129,68,-8.0,-13.0,1.5441176470588236,37,0.6476190476190475,0,2.0,1.5,255,2,0.0,19,3,1.275,0.00784313725490196,0.011764705882352941,0.07450980392156863,54,0.21176470588235294,17,50,25,25,1.0,0.09803921568627451,2.0,1.0,24.198981869919496,68.0,527,12.903225806451612,Difficult
UA,2389,2025-08-05,ORD,RSW,2025-08-05 10:57:00+00:00,2025-08-05 15:02:00+00:00,2025-08-05 10:51:00+00:00,2025-08-05 15:05:00+00:00,179,B737-900,Mainline,89,93,56,-6.0,3.0,1.5892857142857142,33,0.6292134831460674,0,1.79,1.5,213,2,0.0,16,3,1.1899441340782122,0.009389671361502348,0.014084507042253521,0.07511737089201878,138,0.647887323943662,0,68,34,34,1.0,0.1596244131455399,2.0,1.0,24.17695545022899,69.0,527,13.092979127134724,Difficult
UA,359,2025-08-05,ORD,MEX,2025-08-05 09:16:00+00:00,2025-08-05 12:45:00+00:00,2025-08-05 10:10:00+00:00,2025-08-05 13:08:00+00:00,150,A320-200,Mainline,115,167,60,54.0,23.0,1.9166666666666667,55,0.5217391304347826,0,1.5,1.5,192,2,0.0,22,2,1.28,0.010416666666666666,0.010416666666666666,0.11458333333333333,139,0.7239583333333334,0,113,25,25,1.0,0.13020833333333334,2.0,1.5,24.16851426976752,70.0,527,13.282732447817835,Difficult
UA,468,2025-08-05,ORD,IAH,2025-08-05 06:00:00+00:00,2025-08-05 08:48:00+00:00,2025-08-05 06:01:00+00:00,2025-08-05 08:26:00+00:00,179,B737-MAX9,Mainline,78,103,62,1.0,-22.0,1.2580645161290323,16,0.7948717948717948,0,1.79,1.5,216,0,0.0,30,3,1.2067039106145252,0.0,0.013888888888888888,0.1388888888888889,114,0.5277777777777778,0,147,10,10,1.0,0.046296296296296294,2.0,1.2,24.163277063485427,71.0,527,13.472485768500949,Difficult
UA,1834,2025-08-05,ORD,TPA,2025-08-05 11:12:00+00:00,2025-08-05 15:02:00+00:00,2025-08-05 11:05:00+00:00,2025-08-05 14:40:00+00:00,166,B737-800,Mainline,87,84,51,-7.0,-22.0,1.7058823529411764,36,0.5862068965517242,0,1.66,1.5,231,3,0.0,12,3,1.391566265060241,0.012987012987012988,0.012987012987012988,0.05194805194805195,97,0.4199134199134199,0,89,18,18,1.0,0.07792207792207792,2.0,1.0,24.159145475656018,72.0,527,13.66223908918406,Difficult
UA,2370,2025-08-05,ORD,BOS,2025-08-05 14:28:00+00:00,2025-08-05 18:06:00+00:00,2025-08-05 14:45:00+00:00,2025-08-05 18:07:00+00:00,179,B737-900,Mainline,74,101,56,17.0,1.0,1.3214285714285714,18,0.7567567567567568,0,1.79,1.5,206,3,0.0,28,1,1.1508379888268156,0.014563106796116505,0.0048543689320388345,0.13592233009708737,81,0.3932038834951456,0,58,35,35,1.0,0.16990291262135923,2.0,1.5,24.111921479706727,73.0,527,13.851992409867172,Difficult
UA,2333,2025-08-05,ORD,BWI,2025-08-05 10:46:00+00:00,2025-08-05 13:48:00+00:00,2025-08-05 10:48:00+00:00,2025-08-05 13:43:00+00:00,179,B737-900,Mainline,192,206,56,2.0,-5.0,3.4285714285714284,136,0.2916666666666667,0,1.79,1.5,200,2,0.0,29,2,1.1173184357541899,0.01,0.01,0.145,78,0.39,9,49,45,45,1.0,0.225,2.0,1.2,24.076675081650222,74.0,527,14.041745730550284,Difficult
UA,2378,2025-08-05,ORD,LAX,2025-08-05 21:42:00+00:00,2025-08-06 00:15:00+00:00,2025-08-05 21:49:00+00:00,2025-08-06 00:04:00+00:00,200,A321-2NX,Mainline,87,96,70,7.0,-11.0,1.2428571428571429,17,0.8045977011494253,0,2.0,1.5,223,1,0.0,34,1,1.115,0.004484304932735426,0.004484304932735426,0.15246636771300448,47,0.21076233183856502,0,67,57,57,1.0,0.2556053811659193,2.0,1.2,24.00567844758168,75.0,527,14.231499051233396,Difficult
UA,1304,2025-08-05,ORD,LAS,2025-08-05 11:29:00+00:00,2025-08-05 13:28:00+00:00,2025-08-05 11:44:00+00:00,2025-08-05 13:41:00+00:00,179,B737-MAX9,Mainline,18,59,56,15.0,13.0,0.32142857142857145,-38,3.1111111111111107,48,1.79,1.5,199,0,0.0,14,3,1.111731843575419,0.0,0.01507537688442211,0.07035175879396985,73,0.36683417085427134,5,80,43,43,1.0,0.21608040201005024,2.0,1.2,23.984122996964153,76.0,527,14.421252371916509,Difficult
UA,1387,2025-08-05,ORD,SFO,2025-08-05 08:50:00+00:00,2025-08-05 11:42:00+00:00,2025-08-05 08:46:00+00:00,2025-08-05 11:36:00+00:00,179,B737-900,Mainline,67,90,56,-4.0,-6.0,1.1964285714285714,11,0.835820895522388,0,1.79,1.5,211,0,0.0,23,4,1.1787709497206704,0.0,0.018957345971563982,0.10900473933649289,83,0.3933649289099526,8,80,46,46,1.0,0.21800947867298578,2.0,1.0,23.978976334120066,77.0,527,14.61100569259962,Difficult
UA,1801,2025-08-05,ORD,DEN,2025-08-05 16:20:00+00:00,2025-08-05 18:12:00+00:00,2025-08-05 16:23:00+00:00,2025-08-05 17:58:00+00:00,234,B757-300,Mainline,88,119,66,3.0,-14.0,1.3333333333333333,22,0.75,0,2.34,1.5,265,1,0.0,6,1,1.1324786324786325,0.0037735849056603774,0.0037735849056603774,0.022641509433962263,98,0.36981132075471695,0,66,115,115,1.0,0.4339622641509434,2.0,1.2,23.95952373530591,78.0,527,14.800759013282732,Difficult
UA,786,2025-08-05,ORD,BTV,2025-08-05 11:17:00+00:00,2025-08-05 14:33:00+00:00,2025-08-05 11:13:00+00:00,2025-08-05 14:19:00+00:00,150,A320-200,Mainline,90,95,46,-4.0,-14.0,1.9565217391304348,44,0.5111111111111111,0,1.5,1.5,191,0,0.0,21,5,1.2733333333333334,0.0,0.02617801047120419,0.1099476439790576,74,0.387434554973822,0,43,42,42,1.0,0.2198952879581152,2.0,1.0,23.944081606856898,79.0,527,14.990512333965844,Difficult
UA,1239,2025-08-05,ORD,ROC,2025-08-05 14:07:00+00:00,2025-08-05 16:55:00+00:00,2025-08-05 14:04:00+00:00,2025-08-05 16:42:00+00:00,150,A320-200,Mainline,61,75,46,-3.0,-13.0,1.326086956521739,15,0.7540983606557378,0,1.5,1.5,184,3,0.0,9,4,1.2266666666666666,0.016304347826086956,0.021739130434782608,0.04891304347826087,75,0.4076086956521739,11,20,69,69,1.0,0.375,2.0,1.0,23.9421730528521,80.0,527,15.180265654648956,Difficult
UA,2071,2025-08-05,ORD,SAN,2025-08-05 07:11:00+00:00,2025-08-05 09:34:00+00:00,2025-08-05 07:09:00+00:00,2025-08-05 09:12:00+00:00,179,B737-MAX9,Mainline,676,657,56,-2.0,-22.0,12.071428571428571,620,0.08284023668639054,0,1.79,1.5,221,0,0.0,40,3,1.23463687150838,0.0,0.013574660633484163,0.18099547511312217,27,0.12217194570135746,5,93,2,2,1.0,0.00904977375565611,2.0,1.0,23.92827708532045,81.0,527,15.370018975332068,Difficult
UA,2629,2025-08-05,ORD,CLE,2025-08-05 10:47:00+00:00,2025-08-05 13:14:00+00:00,2025-08-05 10:45:00+00:00,2025-08-05 13:02:00+00:00,179,B737-900,Mainline,63,76,56,-2.0,-12.0,1.125,7,0.8888888888888888,3,1.79,1.5,181,2,0.0,12,4,1.011173184357542,0.011049723756906077,0.022099447513812154,0.06629834254143646,116,0.6408839779005525,5,12,48,48,1.0,0.26519337016574585,2.0,1.0,23.926957279721435,82.0,527,15.559772296015181,Difficult
UA,739,2025-08-05,ORD,BZN,2025-08-05 19:59:00+00:00,2025-08-05 22:23:00+00:00,2025-08-05 20:15:00+00:00,2025-08-05 22:23:00+00:00,150,A320-200,Mainline,64,54,46,16.0,0.0,1.391304347826087,18,0.71875,0,1.5,1.5,172,1,0.0,19,5,1.1466666666666667,0.005813953488372093,0.029069767441860465,0.11046511627906977,59,0.3430232558139535,2,14,56,56,1.0,0.32558139534883723,2.0,1.5,23.922068003447468,83.0,527,15.749525616698293,Difficult
UA,378,2025-08-05,ORD,LAX,2025-08-05 13:55:00+00:00,2025-08-05 16:26:00+00:00,2025-08-05 13:56:00+00:00,2025-08-05 16:06:00+00:00,179,B737-900,Mainline,483,457,62,1.0,-20.0,7.790322580645161,421,0.12836438923395446,0,1.79,1.5,207,2,0.0,30,2,1.1564245810055866,0.00966183574879227,0.00966183574879227,0.14492753623188406,59,0.28502415458937197,11,112,31,31,1.0,0.1497584541062802,2.0,1.2,23.90452455993061,84.0,527,15.939278937381404,Difficult
UA,2099,2025-08-05,ORD,IAH,2025-08-05 09:46:00+00:00,2025-08-05 12:40:00+00:00,2025-08-05 09:42:00+00:00,2025-08-05 12:17:00+00:00,179,B737-900,Mainline,67,84,56,-4.0,-23.0,1.1964285714285714,11,0.835820895522388,0,1.79,1.5,230,2,0.0,16,0,1.2849162011173185,0.008695652173913044,0.0,0.06956521739130435,141,0.6130434782608696,0,59,57,57,1.0,0.24782608695652175,2.0,1.0,23.861516562244333,85.0,527,16.129032258064516,Difficult
UA,758,2025-08-05,ORD,EWR,2025-08-05 10:35:00+00:00,2025-08-05 13:52:00+00:00,2025-08-05 10:52:00+00:00,2025-08-05 14:12:00+00:00,179,B737-900,Mainline,14,56,56,17.0,20.0,0.25,-42,4.0,52,1.79,1.5,210,0,0.0,10,2,1.1731843575418994,0.0,0.009523809523809525,0.047619047619047616,88,0.41904761904761906,17,70,25,25,1.0,0.11904761904761904,2.0,1.5,23.854383258039892,86.0,527,16.318785578747626,Difficult
UA,1306,2025-08-05,ORD,TPA,2025-08-05 07:30:00+00:00,2025-08-05 11:21:00+00:00,2025-08-05 07:22:00+00:00,2025-08-05 11:05:00+00:00,179,B737-MAX9,Mainline,480,465,56,-8.0,-16.0,8.571428571428571,424,0.11666666666666667,0,1.79,1.5,229,1,0.0,30,2,1.2793296089385475,0.004366812227074236,0.008733624454148471,0.13100436681222707,58,0.25327510917030566,0,60,19,19,1.0,0.08296943231441048,2.0,1.0,23.84808223720315,87.0,527,16.508538899430743,Difficult
UA,1923,2025-08-05,ORD,CID,2025-08-05 20:05:00+00:00,2025-08-05 21:21:00+00:00,2025-08-05 20:02:00+00:00,2025-08-05 21:26:00+00:00,126,B737-700,Mainline,70,60,43,-3.0,5.0,1.627906976744186,27,0.6142857142857143,0,1.26,1.5,167,2,0.0,24,1,1.3253968253968254,0.011976047904191617,0.005988023952095809,0.1437125748502994,56,0.33532934131736525,0,11,85,85,1.0,0.5089820359281437,2.0,1.0,23.824773986739554,88.0,527,16.698292220113853,Difficult
UA,1144,2025-08-05,ORD,ONT,2025-08-05 19:40:00+00:00,2025-08-05 22:11:00+00:00,2025-08-05 20:10:00+00:00,2025-08-05 22:30:00+00:00,126,A319-100,Mainline,24,54,43,30.0,19.0,0.5581395348837209,-19,1.7916666666666667,29,1.26,1.5,156,1,0.0,24,1,1.2380952380952381,0.00641025641025641,0.00641025641025641,0.15384615384615385,108,0.6923076923076923,7,47,17,17,1.0,0.10897435897435898,2.0,1.5,23.800674837812636,89.0,527,16.888045540796963,Difficult
UA,1761,2025-08-05,ORD,FAT,2025-08-05 19:57:00+00:00,2025-08-05 22:30:00+00:00,2025-08-05 22:23:00+00:00,2025-08-06 00:39:00+00:00,126,B737-700,Mainline,417,556,43,146.0,129.0,9.69767441860465,374,0.10311750599520385,0,1.26,1.5,169,3,0.0,18,1,1.3412698412698412,0.01775147928994083,0.005917159763313609,0.10650887573964497,107,0.6331360946745562,0,51,45,45,1.0,0.26627218934911245,2.0,1.5,23.78447028579464,90.0,527,17.077798861480076,Difficult
UA,2369,2025-08-05,ORD,AUS,2025-08-05 08:50:00+00:00,2025-08-05 11:44:00+00:00,2025-08-05 08:49:00+00:00,2025-08-05 11:50:00+00:00,179,B737-900,Mainline,62,48,56,-1.0,6.0,1.1071428571428572,6,0.9032258064516129,4,1.79,1.5,209,2,0.0,26,2,1.1675977653631284,0.009569377990430622,0.009569377990430622,0.12440191387559808,63,0.3014354066985646,6,69,7,7,1.0,0.03349282296650718,2.0,1.0,23.733611963453317,91.0,527,17.267552182163186,Difficult
UA,1030,2025-08-05,ORD,ABQ,2025-08-05 19:35:00+00:00,2025-08-05 21:50:00+00:00,2025-08-05 20:21:00+00:00,2025-08-05 22:35:00+00:00,126,A319-100,Mainline,60,44,43,46.0,45.0,1.3953488372093024,17,0.7166666666666667,0,1.26,1.5,164,3,0.0,16,3,1.3015873015873016,0.018292682926829267,0.018292682926829267,0.0975609756097561,43,0.2621951219512195,22,11,45,45,1.0,0.27439024390243905,2.0,1.5,23.70576932719089,92.0,527,17.4573055028463,Difficult
